,Arimax,LSTM,Naive,Observed
0,0.2464464063865185,0.02512846998266876,0,0.0
1,-0.09401820867928508,0.02512846998266876,0,0.0
2,-0.1649904622387515,0.02512846998266876,0,0.0
3,-0.0334993720840482,0.02512846998266876,0,0.0
4,0.3456913235479183,0.02512846998266876,0,0.0
5,-0.2368183642747617,0.02512846998266876,0,0.0
6,0.2368183642747617,0.02512846998266876,0,0.0
7,-0.2368183642747617,0.02512846998266876,0,0.0
8,0.3564807455028872,0.02512846998266876,0,0.0
9,1.010788061737507,0.02512846998266876,0,0.0
10,-0.8712581335525306,0.02512846998266876,0,0.0
11,-0.2936391492212259,0.344635643527247,0,0.0
12,0.1937827693264893,0.16250397370357067,0,0.0
13,-0.3710297647300905,0.38338595786524937,0,0.0
14,0.1851021949388088,0.02512846998266876,0,0.0
15,-0.218601567022857,0.02512846998266876,0,0.0
16,-0.10049811625214453,0.02512846998266876,0,0.0
17,0.1462540215010424,0.02512846998266876,0,0.0
18,0.7507401038478614,0.02512846998266876,0,0.0
19,-0.3497869258108921,0.02778622467421228,0,0.0
20,0.6309859033722033,0.02512846998266876,0,0.0
21,-0.1966251724987181,0.02512846998266876,0,0.0
22,-0.7805716979072078,0.02512846998266876,0,0.0
23,0.18458255145300445,0.672131780547984,0,0.0
24,-0.05141043796928448,0.30942573406022045,0,0.0
25,0.038634261318630514,0.02512846998266876,0,0.0
26,-0.07705461051812508,0.02512846998266876,0,0.0
27,-0.020203551947589743,0.02512846998266876,0,0.0
28,-0.048995859035327584,0.02512846998266876,0,0.0
29,-0.0167496860420241,0.02512846998266876,0,3.0
30,2.0285802556621717,0.02512846998266876,3,0.0
31,0.8034950596793161,0.02512846998266876,0,2.0
32,1.3282403821849986,0.02512846998266876,2,0.0
33,1.0021683665307763,0.02512846998266876,0,0.0
34,-0.14866860043499944,0.02512846998266876,0,0.0
35,-0.01726932952782847,0.02512846998266876,0,0.0
36,0.12730366864419726,0.02512846998266876,0,0.0
37,-0.2457128507815781,0.02512846998266876,0,0.0
38,-0.021456751038334464,0.02512846998266876,0,0.0
39,0.007641287416071719,0.02512846998266876,0,0.0
40,0.08888331944470276,0.02512846998266876,0,0.0
41,-0.06375879038166665,0.02512846998266876,0,0.0
42,-0.01601613043708377,0.02512846998266876,0,0.0
43,-0.06229167917178598,0.02512846998266876,0,0.0
44,0.05883781326622025,0.02512846998266876,0,0.0
45,-0.0014671112098806538,0.02512846998266876,0,0.0
46,0.00492097711544635,0.02512846998266876,0,0.0
47,-0.06229167917178598,0.02512846998266876,0,0.0
48,0.045541993129761885,0.02512846998266876,0,0.0
49,-0.04554199312976187,0.02512846998266876,0,0.0
50,-0.020937107552530112,0.02512846998266876,0,0.0
51,-3.5524812201504465e-19,0.02512846998266876,0,0.0
